id,birthY,gender,nationality,label
4847,941,1,五代十國,應真
4848,978,1,北宋,懷宥
4849,978,1,北宋,惠通
4850,978,1,北宋,慧憲
4851,1626,1,清,蒼谷桂
4852,1021,1,北宋,澹交
4853,1021,1,北宋,崇梵餘
4854,1021,1,北宋,圓照
4855,1660,1,清,蒼碧聰
4856,1035,1,北宋,應夫
4857,993,1,北宋,智才
4858,993,1,北宋,重元
4859,993,1,北宋,淨眾梵言
4860,993,1,北宋,冲會圓智
4861,993,1,北宋,資壽院捷
4862,993,1,北宋,觀音啟
4863,993,1,北宋,天童元善
4864,993,1,北宋,體明圓鑑
4865,993,1,北宋,澄照慧慈
4866,993,1,北宋,法雨慧源
4867,993,1,北宋,崇德智澄
4868,993,1,北宋,軍鐵佛因
4869,993,1,北宋,開聖院棲
4870,993,1,北宋,衡山惟禮
4871,993,1,北宋,顯明善孜
4872,993,1,北宋,雲門靈侃
4873,993,1,北宋,望仙山宗
4874,993,1,北宋,淨覺用機
4875,993,1,北宋,佛足處祥
4876,993,1,北宋,明因慧贇
4877,993,1,北宋,西臺其辯
4878,1057,1,北宋,元豐清滿
4879,993,1,北宋,定慧法本
4880,1034,1,北宋,靈泉自齡
4881,1035,1,北宋,琅邪宗初
4882,1035,1,北宋,龍蟠道成
4883,993,1,宋,智明
4884,993,1,宋,永泰智航
4885,993,1,宋,子邦圓覺
4886,1027,1,北宋,僊巖景純
4887,1027,1,北宋,慈濟聰
4888,1027,1,北宋,通慧珪
4889,1027,1,北宋,福嚴守初
4890,1027,1,北宋,德山仁繪
4891,1027,1,北宋,香積用旻
4892,1027,1,北宋,瑞相子來
4893,1027,1,北宋,真空從一
4894,1027,1,北宋,乾明廣
4895,1018,1,北宋,雪竇法寧
4896,1020,1,北宋,石佛曉通
4897,1020,1,北宋,處輝真寂
4898,1020,1,北宋,靈泉宗一
4899,1020,1,北宋,妙慧文義
4900,1020,1,北宋,延泳正覺
4901,1012,1,北宋,海印智月
4902,1012,1,北宋,崇壽江
4903,1012,1,北宋,資壽灌
4904,1038,1,北宋,守一
4905,1038,1,北宋,妙覺
4906,1038,1,北宋,天台如
4907,1038,2,北宋,法海
4908,1103,1,南宋,資福處良
4909,1020,1,北宋,圓澄巖
4910,1020,1,北宋,善寧
4911,1020,1,北宋,子淳圓濟
4912,1020,1,北宋,禾山用安
4913,1035,1,北宋,雲門道信
4914,1035,1,北宋,五峯子琪
4915,1035,1,北宋,宗達佛海
4916,1035,1,北宋,延慶可復
4917,1035,1,北宋,道場有規
4918,1035,1,北宋,志璿祖燈
4919,1035,1,北宋,淨慈象
4920,1035,1,北宋,雪峯隆
4921,1047,1,北宋,崇信
4922,1047,1,北宋,智者法詮
4923,1047,1,北宋,證悟
4924,885,1,五代十國,清聳
4925,885,1,北宋,義柔
4926,907,1,五代十國,慧明
4927,885,1,五代十國,行言
4928,922,1,北宋,契稠
4929,885,1,唐,延規
4930,962,1,五代十國,清錫
4931,885,1,唐,正勤希奉
4932,889,1,北宋,報恩匡逸
4933,885,1,五代十國,羅漢守仁
4934,885,1,唐,黃山良匡
4935,885,1,唐,報恩玄則
4936,885,1,唐,道峯慧炬
4937,885,1,唐,同安紹顯
4938,885,1,唐,棲賢慧圓
4939,885,1,唐,興善棲倫
4940,885,1,五代十國,新興齊
4941,885,1,唐,慈雲匡達
4942,885,1,唐,仁王緣勝
4943,885,1,唐,大林僧遁
4944,885,1,唐,荊門上泉
4945,885,1,唐,永明道鴻
4946,885,1,唐,化城慧朗
4947,885,1,唐,奉先法瓌
4948,885,1,五代十國,撫州覆船
4949,885,1,唐,上藍守訥
4950,885,1,唐,興福可勳
4951,885,1,五代十國,古賢謹
4952,885,1,唐,薦福紹明
4953,885,1,唐,長安辯實
4954,1260,1,南宋 元,荊叟
4955,913,1,唐,棲賢道堅
4956,922,1,北宋,資國圓進
4957,922,1,唐,雲臺令岑
4958,954,1,唐,惟素
4959,885,1,北宋,雲居義能
4960,907,1,唐,保明道誠
4961,862,1,五代十國,鎮境志澄
4962,862,1,五代十國,崇福慶祥
4963,925,1,北宋,雲門永
4964,925,1,北宋,萬壽德興
4965,971,1,北宋,西余體柔
4966,971,1,北宋,興教惟一
4967,971,1,北宋,定山惟素
4968,885,1,唐,天童山新
4969,885,1,唐,行林
4970,885,1,北宋,覺軻
4971,885,1,唐,天童清簡
4972,885,1,唐,堯峯顥暹
4973,885,1,唐,功臣守如
4974,885,1,唐,聖壽志昇
4975,885,1,唐,慧力紹珍
4976,885,1,唐,太寧慶璁
4977,885,1,唐,國泰德文
4978,885,1,唐,功臣道慈
4979,885,1,唐,羅漢願昭
4980,885,1,唐,報恩師智
4981,885,1,唐,瀫寧可先
4982,885,1,唐,光孝道端
4983,885,1,唐,保清遇寧
4984,885,1,唐,瑞龍希圓
4985,885,1,北宋,靈隱玄本
4986,929,1,五代十國,雲居契瓌
4987,929,1,五代十國,清溪清
4988,929,1,五代十國,南明惟宿
4989,970,1,北宋,翠巖嗣元 
4990,953,1,北宋,靈隱延珊
4991,929,1,北宋,薦福歸則
4992,929,1,北宋,智全
4993,891,1,北宋,可弘
4994,891,1,北宋,法端
4995,891,1,北宋,紹安
4996,891,1,北宋,守威
4997,891,1,北宋,師護
4998,891,1,北宋,清昱
4999,891,1,北宋,全肯
5000,891,1,北宋,義隆
5001,891,1,北宋,慶蕭
5002,891,1,北宋,敬璡
5003,891,1,北宋,師朮
5004,891,1,北宋,慧達
5005,891,1,北宋,道圓
5006,891,1,北宋,義圓
5007,891,1,北宋,慧居
5008,891,1,北宋,觀音安
5009,891,1,北宋,德謙
5010,891,1,北宋,處先
5011,891,1,北宋,省義
5012,891,1,北宋,仁壽澤
5013,891,1,北宋,大禹榮
5014,891,1,北宋,紹光
5015,891,1,北宋,行新
5016,891,1,北宋,從堅
5017,891,1,北宋,象田默
5018,891,1,北宋,紹鑾
5019,891,1,北宋,地藏瓊
5020,891,1,北宋,重曜
5021,891,1,北宋,五峯
5022,891,1,北宋,道孜
5023,891,1,北宋,自廣
5024,891,1,北宋,清表
5025,891,1,北宋,師逸
5026,905,1,北宋,子蒙
5027,905,1,北宋,朝明津
5028,992,1,北宋,守孫
5029,992,1,北宋,顯瓊
5030,992,1,北宋,智因
5031,992,1,北宋,惟一
5032,992,1,北宋,知淵
5033,992,1,北宋,楚文
5034,992,1,北宋,宗映
5035,992,1,北宋,日餘
5036,992,1,北宋,日益
5037,1018,1,北宋,宗泰
5038,1018,1,北宋,道初
5039,1018,1,北宋,宗古
5040,1619,1,清,波轉發本
5041,1055,1,南宋,龍華高 
5042,1065,1,南宋,南巖勝
5043,1065,1,南宋,紹悟
5044,1065,1,南宋,脩造
5045,1065,1,南宋,能仁淨
5046,1065,1,南宋,黃梅明
5047,1025,1,北宋,慧圓
5048,1065,1,南宋,妙高則
5049,1079,1,南宋,石門立
5050,1079,1,南宋,禾山暹
5051,1079,1,南宋,覺文
5052,1079,1,南宋,宗鑑
5053,1079,1,南宋,祖璿
5054,1114,1,南宋,德淳
5055,1079,1,南宋,大溈行
5056,1111,1,南宋,祖證
5057,1183,1,南宋,放牛余居士
5058,1183,1,南宋,無見
5059,1183,1,南宋,臭菴宗
5060,1635,1,清,超穎
5061,1657,1,清,靈鷲誠
5062,1089,1,南宋,修仰書記
5063,1653,1,清,超琦
5064,1699,1,清,澹如明永
5065,1693,1,清,際雲
5066,1708,1,清,際海
5067,1731,1,清,了月
5068,840,1,唐,正慧
5069,840,1,唐,上藍慶
5070,840,1,五代十國,慧敏
5071,835,1,唐,永光真
5072,835,1,唐,南臺
5073,835,1,唐,大梵
5074,835,1,唐,雲住
5075,1018,1,南宋,天目齊
5076,1018,1,南宋,嬾牛和
5077,1018,1,南宋,竹林寶
5078,1018,1,南宋,竹林安
5079,1110,1,南宋,容庵海 
5080,1209,1,元,可庵朗
5081,1203,1,元,賾庵儇
5082,1203,1,元,雲西安
5083,1076,1,南宋,青原如
5084,1074,1,南宋,德用
5085,1074,1,南宋,三峰印
5086,1059,1,北宋,谷山海
5087,1059,1,北宋,了燦
5088,1059,1,北宋,蓬萊卿
5089,1059,1,北宋,寶藏本
5090,1059,1,北宋,清海
5091,1059,1,北宋,守緣 
5092,1251,1,元,自如
5093,1217,1,元,善達
5094,1079,1,南宋,了贇
5095,1079,1,南宋,潘待制
5096,1619,1,清,瑞舌發機
5097,1063,1,北宋,化冲
5098,1063,1,南宋,僧昭
5099,1063,1,北宋,元淨
5100,1063,1,北宋,梵思
5101,1246,1,元,正逵
5102,1063,1,北宋,君山覺
5103,1083,1,南宋,如本
5104,1093,1,宋,慧觀 
5105,1094,1,南宋,智深
5106,1185,1,南宋,智頴
5107,1240,1,元,鐵山瓊
5108,1079,1,宋,仲安
5109,1079,1,宋,正法灝
5110,1079,1,宋,昭覺辯
5111,1754,1,清,達澄
5112,1103,1,南宋,南書記 
5113,1103,1,南宋,智者滿
5114,1103,1,南宋,嚴朝康
5115,1103,1,南宋,心鑒
5116,1103,1,南宋,善登
5117,1752,1,清,悟成
5118,1138,1,南宋,文蔚
5119,1138,1,南宋,善濟
5120,1138,1,南宋,栢巖凝
5121,1699,1,清,玉輝真
5122,1693,1,清,六益了謙
5123,1693,1,清,滄海達慧
5124,1693,1,清,正一悟明
5125,1693,1,清,志學悟通
5126,1693,1,清,廣慈真濟
5127,1775,1,清,道華清登
5128,1822,1,清,顯諦
5129,1810,1,清,觀心顯慧
5130,1092,1,南宋,志清
5131,1137,1,南宋,希夷
5132,1292,1,明,天彰文煥
5133,1229,1,南宋,止泓鑒
5134,1179,1,南宋,石門來
5135,1234,1,元,宗廓
5136,1164,1,南宋,石樓明 
5137,1089,1,南宋,宗逮 
5138,1117,1,南宋,宗頴
5139,1260,1,南宋,空巖有 
5140,1094,1,北宋,法演
5141,1094,1,南宋,祖珠
5142,1094,1,南宋,麟庵
5143,1094,1,南宋,清皎
5144,1094,1,北宋,道昌
5145,1094,1,北宋,紹淵
5146,1118,1,南宋,慶如
5147,1118,1,北宋,張鎡
5148,1118,1,南宋,慧光
5149,1118,1,南宋,致柔
5150,1118,1,南宋,雙杉中元
5151,1169,1,南宋,北山隆
5152,1169,1,南宋,簡翁居敬
5153,1136,1,南宋,道儔
5154,1136,1,南宋,即庵慈覺
5155,1178,1,南宋,退耕德寧
5156,1218,1,南宋,月坡普明
5157,1201,1,南宋,絕象鑒
5158,1597,1,清,卓存來
5159,1212,1,元,同新
5160,1279,1,元,本誠
5161,1280,1,元,祖雍
5162,1513,1,明,曇芝
5163,1483,1,明,大覺圓
5164,1171,1,元,雪屋
5165,1255,1,元,舜田明牧
5166,1132,1,南宋,善聞
5167,1160,1,南宋,光睦
5168,1132,1,南宋,諾菴肇
5169,1132,1,南宋,希璉
5170,1132,1,南宋,谷源道
5171,1174,1,南宋,仲謙
5172,1291,1,元,師悅
5173,1243,1,元,契了
5174,1215,1,南宋,大休正念
5175,1261,1,元,元湛
5176,1262,1,元,清海
5177,1597,1,清,蓮池聞
5178,1220,1,元,景曇
5179,1237,1,元,壽永
5180,1294,1,元,希顏
5181,1202,1,南宋,石帆惟衍
5182,1244,1,元,鏡堂覺圓  
5183,1089,1,南宋,寓庵德潛
5184,1103,1,南宋,石橋可宣
5185,1662,1,清,元徹
5186,1631,1,清,智朴
5187,1597,1,清,明宣
5188,1597,1,清,昌昌慧
5189,1598,1,清,蒼桐華
5190,1616,1,清,非指明
5191,1634,1,清,寂源
5192,1224,1,南宋 元,龍巖真
5193,1284,1,元 明,克新
5194,1633,1,明 清,大汕
5195,992,1,北宋,子昉
5196,709,1,唐,金牛和尚
5197,1343,1,明,善信
5198,1446,1,明,徹空本原
5199,1619,1,清,雪岸發𠁼
5200,1363,1,明,道宗晏
5201,1619,1,清,忍悟寂昭
5202,1404,1,明,傑峰英
5203,1522,1,明,化儀如顯
5204,1543,1,明,寒灰如奇
5205,1167,1,南宋,彌堅
5206,1250,1,元,及庵宗信
5207,1381,1,明,不二靈源
5208,1354,1,明,正庵誾
5209,1188,1,南宋,南叟茂
5210,1452,1,明,無礙
5211,1243,1,元,靈石如芝
5212,597,1,唐,道素
5213,1408,1,明,弘慈普應
5214,1385,1,明,天童觀
5215,1255,1,元,子楩
5216,1255,1,元 明,祖闡
5217,1597,2,清,超珂
5218,1628,1,明 清,慧仙
5219,1682,1,清,明壽
5220,1628,1,清,大涵
5221,1619,1,清,蒼璧明睿
5222,1284,1,元 明,宗繁
5223,1405,1,明,善緣
5224,1602,1,清,超古
5225,1646,1,清,超杰
5226,1619,1,清,超來
5227,1624,1,清,超乘
5228,1640,1,清,本琇
5229,1644,1,明 清,超方
5230,1629,1,明 清,行洪
5231,1607,1,清, 海博
5232,1593,1,清,超普
5233,1621,1,清,超淵
5234,1626,1,清,超靜
5235,1611,1,清,超衡
5236,1594,1,清, 行式
5237,1604,1,清,行如
5238,1619,1,清,雪軒發一
5239,1596,1,清,本果
5240,1596,1,清,芥子行彌
5241,1632,1,清,行泰
5242,1607,1,清,行能
5243,1599,1,清,淨時
5244,936,1,北宋,契聰
5245,1593,1,清,行溥
5246,1593,1,清,行濬
5247,963,1,北宋,王曙
5248,1639,1,清,超寶
5249,1798,1,清,真演
5250,1807,1,清,真禪
5251,1627,1,清,智廣
5252,1631,1,清,實如
5253,1599,1,明 清,音可
5254,1562,1,明 清,戒隱
5255,1711,1,清,明中
5256,1719,1,清,實蔭
5257,1660,1,清,元日
5258,921,1,北宋,夾山真
5259,1720,1,清,德元
5260,1690,1,清,義果
5261,1705,1,清,德琳
5262,1593,1,清,真旻
5263,1683,1,清,明羲
5264,1016,1,北宋,覺澄
5265,1711,1,清,實月
5266,1604,1,明 清,性關
5267,1594,2,清,行致
5268,1609,1,清,真承
5269,1597,1,清,真從
5270,1602,1,明 清,超元
5271,1304,1,明,天然宗浩
5272,961,1,北宋,承天宗
5273,1252,1,元,大覺
5274,984,1,北宋, 省宗
5275,778,1,五代十國,多福
5276,1019,1,北宋,文慶
5277,827,1,唐,了覺
5278,738,1,唐,嗣肇
5279,1013,1,北宋,夾山遵
5280,1008,1,北宋,永安道昇
5281,1031,1,北宋,福深
5282,1381,1,明,照堂默
5283,1076,1,北宋,元軾
5284,1018,1,宋,普融
5285,1078,1,南宋,曾開
5286,1075,1,北宋,布衲
5287,1086,1,南宋,効常
5288,1119,1,南宋,宜意
5289,1115,1,南宋,咦庵鑑
5290,1115,1,南宋,全菴存
5291,1115,1,南宋,筠谷達
5292,1115,1,南宋,還菴淳
5293,1129,1,金,淨良
5294,1104,1,金,戒振
5295,1134,1,金,崇福超
5296,1275,1,元,羅山常
5297,1250,1,元,月庭忠
5298,1262,1,元,孤舟濟
5299,1222,1,南宋,正則
5300,1284,1,元,太虗同
5301,1231,1,元,蒙山德異
5302,1258,1,南宋,玉澗瑩
5303,1227,1,元,怪石奇
5304,1244,1,元,無隱圓範
5305,1244,1,元,金牛真
5306,1285,1,元,日溪泳
5307,1312,1,元,昭慶濡
5308,1285,1,元,雪庭傳
5309,1328,1,元,道原衍
5310,1294,1,明,慈化普菴
5311,1695,1,清,律然
5312,1273,1,元,無方智普
5313,1273,1,元,小隱師大
5314,1632,1,清,文楷
5315,1662,1,清,實彰
5316,1174,1,元,弌咸
5317,1276,1,元,至剛
5318,1302,1,元,孤嶽嵩
5319,1243,1,元,若舟
5320,1280,1,元,元翁信
5321,1295,1,元,普成
5322,1320,1,明,翠峰華
5323,1283,1,元,瑱頑石
5324,1320,1,元,一峰寧
5325,1024,1,遼,澄淵
5326,1292,1,元,東白明
5327,1292,1,元,開元奎
5328,1310,1,元,觀
5329,1294,1,明,秋江潔
5330,1054,1,北宋,兜率惟顯
5331,700,1,唐,道真
5332,1166,1,金,淨贇
5333,1153,1,金,勝默光
5334,1757,1,清,覺鐙
5335,1770,1,清,性源覺銓
5336,1751,1,清,覺源
5337,1177,1,金,李純甫
5338,1576,1,明 清,余大成
5339,1763,1,清,達如
5340,1705,1,清,篆玉
5341,1580,1,明,戒潤
5342,1624,1,明 日本,性獅
5343,1662,1,清,超海
5344,1602,1,清,警秀
5345,1632,1,清,文惺
5346,1624,1,清,海印
5347,1668,1,清,上志
5348,1617,1,清,普信
5349,1614,1,清,性愷
5350,1608,1,清,弘照
5351,1634,1,清,元徹
5352,923,1,北宋,寶翔
5353,677,1,唐,志空
5354,1300,1,元,廣化圓伊
5355,1290,1,南宋,本覺文煜
5356,1819,1,清,智林
5357,1868,1,清 民國,華山
5358,1856,1,清,顯文
5359,744,1,唐,常覺
5360,768,1,唐,圓鏡
5361,1030,1,北宋,守從
5362,1363,1,明,碧潭道清
5363,730,1,唐,廣敷
5364,651,1,唐,慧空
5365,1593,1,明 清,宗泰
5366,1558,1,明,念雲興勤
5367,769,1,唐,淥清
5368,745,1,唐,道吾
5369,1699,1,清,源諒
5370,1089,1,南宋,岳侍者
5371,992,1,北宋,郁山主
5372,807,1,新羅,順之
5373,810,1,唐,梵日
5374,755,1,唐,公畿和尚
5375,805,1,新羅,玄昱
5376,756,1,新羅,洪直
5377,781,1,新羅,慧徹
5378,735,1,新羅,元寂
5379,735,1,唐,處微
5380,1597,1,明 清,融光
5381,801,1,唐,師遂
5382,811,1,唐,正覺
5383,835,1,唐,道玄
5384,815,1,五代十國,惠鑒
5385,963,1,北宋,繼齊
5386,963,1,北宋,咸潤
5387,860,1,北宋,西文
5388,919,1,北宋,同元
5389,718,1,唐,崇濟
5390,1700,1,清,際聖
5391,687,1,唐,覺胤
5392,687,1,唐,灌頂
5393,669,1,唐,璿光
5394,669,1,唐,乾印
5395,669,1,唐,惠逺
5396,942,1,北宋,了空
5397,515,1,隋,大善
5398,714,1,唐,清源
5399,696,1,唐,靈祐
5400,1931,1,民國,釋聖嚴
5401,1907,1,民國,東初老人
5402,1927,1,民國,釋印海
5403,1931,1,民國,釋貫通
5404,1931,1,民國,釋蓮塘
5405,1906,1,民國,釋印順
5406,1615,1,明 清,恆明
5407,1931,2,民國,釋果鏡
5408,687,1,唐,慧超
5409,705,1,唐,覺超
5410,691,1,唐,玄超
5411,746,1,唐,惠應
5412,746,1,唐,惠則
5413,746,1,唐,惟尚
5414,746,1,唐,義滿
5415,746,1,唐,義明
5416,746,1,唐,義照
5417,746,1,唐,義愍
5418,746,1,唐,義澄
5419,746,1,唐,法潤
5420,746,1,唐,緣會
5421,746,1,唐,元政
5422,746,1,唐,文悟
5423,725,1,唐,文璨
5424,746,1,唐,義真
5425,746,1,唐,大遇
5426,746,1,唐,文苑
5427,746,1,唐,深達
5428,746,1,唐,惠日
5429,1914,1,民國,釋淦泉
5430,1905,1,民國,釋度寰
5431,1931,1,民國,釋朗慧
5432,1879,1,清 民國,釋霜亭
5433,1913,1,民國,釋圓湛
5434,1909,1,民國,釋雪煩
5435,1889,1,清 民國,釋智光
5436,1931,2,民國,釋果祥
5437,1951,1,民國,釋果如
5438,1931,2,民國,釋果徹
5439,1930,1,tbd,約翰克魯克
5440,1913,1,民國,釋竺摩
5441,1931,2,民國,釋果乘
5442,1931,1,民國,釋果元
5443,529,1,隋,僧照
5444,1893,1,民國,證蓮密源
5445,1911,1,民國,釋斌宗
5446,1917,1,民國,釋慧嶽
5447,1956,1,民國,釋厚觀
5448,712,1,唐,智燈
5449,894,1,北宋,緣遇
5450,605,1,唐,惠福
5451,715,1,唐,淨業
5452,673,1,唐,靈稟
5453,673,1,唐,玄淨
5454,673,1,唐,法開
5455,673,1,唐,法澄
5456,673,1,唐,法真
5457,673,1,唐,行宣
5458,700,1,唐,堅照
5459,700,1,唐,真觀
5460,700,1,唐,寶藏
5461,700,1,唐,法琳
5462,700,1,唐,智信
5463,700,1,唐,承恩
5464,700,1,唐,忠順
5465,700,1,唐,超岸
5466,700,1,唐,深信
5467,700,1,唐,惟濟
5468,700,1,唐,曇則
5469,715,1,唐,靈湊
5470,715,1,唐,志堅
5471,715,1,唐,靈寶
5472,715,1,唐,曇藏
5473,715,1,唐,智深
5474,715,1,唐,法液
5475,651,1,唐,絢
5476,651,1,唐,幹
5477,651,1,唐,澄
5478,651,2,唐,靈覺
5479,757,1,唐,照
5480,651,1,唐,曇慶
5481,677,1,唐,廣德
5482,704,1,唐,正順
5483,651,1,唐,崇泰
5484,651,1,唐,慧遠
5485,651,1,唐,勝緣
5486,692,1,唐,弘正
5487,720,2,唐,惠操
5488,651,1,唐,常越
5489,651,1,唐,真
5490,651,1,唐,演
5491,654,1,唐,融
5492,662,2,唐,惠源
5493,658,1,唐,猛
5494,658,1,唐,動
5495,658,1,唐,大隱
5496,658,1,唐,光
5497,658,1,唐,神斐
5498,658,1,唐,定境
5499,658,1,唐,道播
5500,658,1,唐,玄證
5501,717,2,唐,盧未曾有
5502,605,1,唐,遍淨
5503,605,1,唐,杜
5504,605,1,唐,日
5505,605,1,唐,忽雷澄
5506,605,1,唐,崇慎
5507,660,1,唐,法宣
5508,660,1,唐,慧巘
5509,660,1,唐,敬言
5510,660,1,唐,慧林
5511,645,1,唐,寂滿
5512,645,1,唐,定莊
5513,645,1,唐,慧隱
5514,752,1,唐,神照
5515,643,1,唐,慎徽
5516,643,1,唐,武誡
5517,605,1,唐,觀
5518,605,1,唐,幽
5519,605,1,唐,小福
5520,605,1,唐,深寂
5521,605,1,唐,法超
5522,605,1,唐,雲
5523,660,1,唐,侯莫陳琰
5524,651,1,唐,真亮
5525,602,1,唐,玄約
5526,638,1,唐,惠超
5527,622,1,唐,神斐
5528,622,1,唐,智游
5529,622,1,唐,智深
5530,622,1,唐,暢
5531,620,1,唐,崇寂
5532,620,1,唐,神貞
5533,620,1,唐,瓌
5534,602,1,唐,宣什
5535,602,1,唐,義方
5536,602,1,唐,法照
5537,602,1,唐,曇光
5538,602,1,唐,劉主簿
5539,644,1,唐,靈雲
5540,644,1,唐,賢順
5541,582,1,唐,慧遠
5542,648,1,唐,陳楚章
5543,602,1,唐,惠藏
5544,602,1,唐,智德
5545,684,1,唐,縣季
5546,684,1,唐,慧廣
5547,684,1,唐,王頭陀
5548,684,1,唐,季
5549,648,1,唐,曉了
5550,648,1,唐,馬
5551,648,1,唐,超
5552,602,1,唐,法持
5553,580,1,唐,法藏
5554,642,1,新羅,法朗
5555,704,1,新羅,遵範
5556,704,1,新羅,惠隱
5557,704,1,新羅,智詵
5558,704,1,唐,楊孚
5559,594,1,唐,大素
5560,683,1,唐,善道
5561,683,1,唐,大智
5562,712,1,唐,法常
5563,731,1,唐,法常
5564,731,1,唐,明徹
5565,731,1,唐,惠見
5566,731,1,唐,道真
5567,731,1,唐,光獻
5568,731,1,唐,元徽
5569,731,1,唐,清瑗
5570,731,1,唐,元悟
5571,712,1,唐,道融
5572,712,1,唐,懷信
5573,712,1,唐,智真
5574,712,1,唐,譚顒
5575,712,1,唐,雲韜
5576,712,1,唐,凝
5577,712,1,唐,法梁
5578,712,1,唐,惠良
5579,712,1,唐,照明
5580,712,1,唐,法燈
5581,712,1,唐,定空
5582,712,1,唐,道遇
5583,712,1,唐,凝空
5584,712,1,唐,道初
5585,712,1,唐,藏
5586,712,1,唐,靈暉
5587,712,1,唐,道穎
5588,712,1,唐,巨英
5589,712,1,唐,凝寂
5590,712,1,唐,遠
5591,712,2,唐,明悟
5592,712,1,唐,殷淨己
5593,741,1,唐,會通
5594,697,1,唐,寶觀
5595,1621,1,清,慈裔法衍
5596,725,1,唐,藏樞
5597,668,1,唐,曇益
5598,668,1,唐,圓鏡
5599,635,1,唐,玄素
5600,635,1,唐,弘仁
5601,600,1,唐,鏡潭
5602,600,1,唐,志長
5603,600,1,唐,義真
5604,600,1,唐,端伏
5605,600,1,唐,龜仁
5606,600,1,唐,辯才
5607,600,1,唐,法俊
5608,600,1,唐,敏古
5609,594,1,唐,月空
5610,594,1,唐,道演
5611,594,1,唐,定莊
5612,594,1,唐,智瑳
5613,594,1,唐,道樹
5614,594,1,唐,智爽
5615,594,1,唐,杜默
5616,594,1,唐,智誠
5617,594,1,唐,定真
5618,594,1,唐,如度
5619,580,1,唐,元一
5620,1613,1,明,空如
5621,487,1,隋,神定
5622,487,1,隋,寶月
5623,487,1,隋,華閑
5624,487,1,唐,曇邃
5625,487,1,唐,慧簡
5626,487,1,唐,慧瑳
5627,487,1,唐,慧綱
5628,487,1,唐,大覺
5629,487,1,唐,曇影
5630,487,1,唐,明練
5631,487,1,唐,靜泰
5632,1089,1,南宋,信無言
5633,1089,1,南宋,宣
5634,1089,2,南宋,慧照
5635,1089,1,南宋,近禮
5636,1093,1,南宋,宗廣
5637,1213,1,元,王崖振
5638,1213,1,元,一
5639,1137,1,南宋,處南
5640,1137,1,南宋,了宗
5641,1093,1,南宋,吳十三道人
5642,1094,1,南宋,簡
5643,1094,1,南宋,辨
5644,1155,1,南宋,日
5645,1155,1,南宋,徹
5646,1155,1,元,遵
5647,1155,1,元,昌
5648,1155,1,南宋,定
5649,1318,1,明,益
5650,1347,1,明,緣
5651,1347,1,明,新
5652,1347,1,明,智
5653,1284,1,明,宗起
5654,1284,1,明,德祺
5655,1284,1,明,自悅
5656,1284,1,明,隱畊
5657,1312,1,明,普明
5658,1312,1,明,智湛
5659,1312,1,明,楚馨
5660,1255,1,元,善如
5661,1328,1,明,曇敷
5662,1328,1,明,瑄
5663,1319,1,明,覺慧
5664,1280,1,明,相
5665,1280,1,明,妙
5666,1255,1,明,道如
5667,1255,1,明,智淳
5668,1309,1,明,普觀
5669,1309,1,明,普震
5670,1308,1,明,廣益
5671,1311,1,明,智寶
5672,1311,1,明,巽中寶盈
